Date,Supplier,Order number,Product,Price per 100 grams,Quantity in kg
2023-02-16,"Treutel, Pouros and Murphy",Ref-1022229,Sunflower oil,88,29180
2023-02-16,"Treutel, Pouros and Murphy",Ref-1022230,Sunflower oil,777.6,31600
2023-02-16,"Treutel, Pouros and Murphy",Ref-1022231,Sunflower oil,113.6,23220
2023-02-16,"Treutel, Pouros and Murphy",Ref-1022232,Sunflower oil,16,23440
2023-02-16,Ledner and Lehner,Ref-1022453,Sunflower oil,1395.2,27620
2023-02-16,Ledner and Lehner,Ref-1022454,Sunflower oil,1464,28100
2023-02-16,Ledner and Lehner,Ref-1022483,Sunflower oil,78.4,27200
2023-02-16,"Stroman, Swift and Rath",Ref-1022665,Used cooking oil (UCO),1339.2,31380
2023-02-16,Buckridge Inc,Ref-1022799,Used cooking oil (UCO),1030.4,22780
2023-02-16,Jones-Jenkins,S-1010230,UCOME,1097.6,31480
2023-02-16,Jones-Jenkins,S-1010232,UCOME,116.8,31500
2023-02-16,Jones-Jenkins,S-1010241,UCOME,1260.8,28320
2023-02-16,Jones-Jenkins,S-1010242,UCOME,1169.6,28320
2023-02-16,Yellowstone,S-1010254,Used cooking oil (UCO),25.6,33200
2023-02-16,Jones-Jenkins,S-1010255,UCOME,36.8,32060
2023-02-15,"Stroman, Swift and Rath",Ref-1022772,Used cooking oil (UCO),36.8,28500
2023-02-15,Buckridge Inc,Ref-1022794,Used cooking oil (UCO),20.8,22700
2023-02-15,Buckridge Inc,Ref-1022795,Used cooking oil (UCO),982.4,22720
2023-02-15,Buckridge Inc,Ref-1022796,Used cooking oil (UCO),272,22680
2023-02-15,Buckridge Inc,Ref-1022797,Used cooking oil (UCO),17.6,22640
2023-02-15,Buckridge Inc,Ref-1022801,Used cooking oil (UCO),160,22840
2023-02-15,Buckridge Inc,Ref-1022802,Used cooking oil (UCO),982.4,22820
2023-02-15,Buckridge Inc,Ref-1022805,Used cooking oil (UCO),16,22720
2023-02-15,Jones-Jenkins,S-1010223,UCOME,408,31560
2023-02-15,Jones-Jenkins,S-1010229,UCOME,52.8,31480
2023-02-15,Jones-Jenkins,S-1010231,UCOME,88,31480
2023-02-15,Jones-Jenkins,S-1010239,UCOME,819.2,28080
2023-02-15,Jones-Jenkins,S-1010240,UCOME,524.8,28460
2023-02-15,Yellowstone,S-1010251,Used cooking oil (UCO),712,33820
2023-02-15,Yellowstone,S-1010252,Used cooking oil (UCO),915.2,32340
2023-02-15,"Treutel, Pouros and Murphy",Ref-1022208,Sunflower oil,96,27920
2023-02-15,"Treutel, Pouros and Murphy",Ref-1022209,Sunflower oil,404.8,28640
2023-02-15,"Treutel, Pouros and Murphy",Ref-1022210,Sunflower oil,99.2,27280
2023-02-15,"Treutel, Pouros and Murphy",Ref-1022220,Sunflower oil,660.8,25320
2023-02-15,"Treutel, Pouros and Murphy",Ref-1022222,Sunflower oil,824,28340
2023-02-15,"Treutel, Pouros and Murphy",Ref-1022224,Sunflower oil,400,23900
2023-02-15,"Treutel, Pouros and Murphy",Ref-1022236,Sunflower oil,76.8,30040
2023-02-15,Ledner and Lehner,Ref-1022481,Sunflower oil,825.6,27160
2023-02-15,Ledner and Lehner,Ref-1022482,Sunflower oil,820.8,27200
2023-02-15,"Sipes, Harber and Lynch",S-1008084,UCOME,75.2,32060
2023-02-15,"Sipes, Harber and Lynch",S-1008085,UCOME,88,31880
2023-02-15,"Sipes, Harber and Lynch",S-1008086,UCOME,1155.2,30980
2023-02-14,"Sipes, Harber and Lynch",S-1008080,UCOME,1256,31920
2023-02-14,"Sipes, Harber and Lynch",S-1008081,UCOME,19.2,32060
2023-02-14,"Sipes, Harber and Lynch",S-1008082,UCOME,54.4,31960
2023-02-14,"Sipes, Harber and Lynch",S-1008083,UCOME,129.6,32020
2023-02-14,"Treutel, Pouros and Murphy",Ref-1022214,Sunflower oil,134.4,28080
2023-02-14,"Treutel, Pouros and Murphy",Ref-1022216,Sunflower oil,649.6,25400
2023-02-14,"Treutel, Pouros and Murphy",Ref-1022217,Sunflower oil,1465.6,25260
2023-02-14,"Treutel, Pouros and Murphy",Ref-1022223,Sunflower oil,371.2,29220
2023-02-14,"Treutel, Pouros and Murphy",Ref-1022235,Sunflower oil,49.6,28140
2023-02-14,Ledner and Lehner,Ref-1022480,Sunflower oil,185.6,27180
2023-02-14,Buckridge Inc,Ref-1022798,Used cooking oil (UCO),132.8,22940
2023-02-14,Buckridge Inc,Ref-1022800,Used cooking oil (UCO),1137.6,22980
2023-02-14,Buckridge Inc,Ref-1022803,Used cooking oil (UCO),1510.4,22840
2023-02-14,Buckridge Inc,Ref-1022804,Used cooking oil (UCO),1051.2,22840
2023-02-14,Jones-Jenkins,S-1010218,UCOME,131.2,31520
2023-02-14,Jones-Jenkins,S-1010219,UCOME,651.2,31560
2023-02-14,Jones-Jenkins,S-1010220,UCOME,43.2,31560
2023-02-14,Yellowstone,S-1010250,Used cooking oil (UCO),1030.4,32780
2023-02-13,Yellowstone,S-1010097,Used cooking oil (UCO),60.8,10000
2023-02-13,Buckridge Inc,Ref-1022621,Used cooking oil (UCO),100.8,22060
2023-02-13,Buckridge Inc,Ref-1022624,Used cooking oil (UCO),241.6,22080
2023-02-13,Buckridge Inc,Ref-1022631,Used cooking oil (UCO),868.8,22100
2023-02-13,Jones-Jenkins,S-1010221,UCOME,27.2,31560
2023-02-13,Jones-Jenkins,S-1010222,UCOME,814.4,31520
2023-02-13,Jones-Jenkins,S-1010225,UCOME,22.4,31560
2023-02-13,Jones-Jenkins,S-1010226,UCOME,684.8,31560
2023-02-13,Yellowstone,S-1010245,Used cooking oil (UCO),97.6,31440
2023-02-13,Yellowstone,S-1010246,Used cooking oil (UCO),704,31660
2023-02-13,Yellowstone,S-1010249,Used cooking oil (UCO),334.4,32760
2023-02-13,Yellowstone,S-1010253,Used cooking oil (UCO),86.4,33120
2023-02-13,"Treutel, Pouros and Murphy",Ref-1022215,Sunflower oil,105.6,27840
2023-02-13,"Treutel, Pouros and Murphy",Ref-1022218,Sunflower oil,46.4,29500
2023-02-13,Ledner and Lehner,Ref-1022479,Sunflower oil,763.2,27100
2023-02-13,Ledner and Lehner,Ref-1020140,Sunflower oil,366.4,25620
2023-02-13,"Sipes, Harber and Lynch",S-1008078,UCOME,49.6,32060
2023-02-13,"Sipes, Harber and Lynch",S-1008079,UCOME,96,32060
2023-02-10,"Sipes, Harber and Lynch",S-1008077,UCOME,750.4,32060
2023-02-10,Buckridge Inc,Ref-1022620,Used cooking oil (UCO),108.8,22160
2023-02-10,Buckridge Inc,Ref-1022622,Used cooking oil (UCO),72,21910
2023-02-10,Buckridge Inc,Ref-1022630,Used cooking oil (UCO),705.6,22040
2023-02-10,"Sipes, Harber and Lynch",S-1010177,UCOME,217.6,31560
2023-02-10,"Sipes, Harber and Lynch",S-1010186,UCOME,1020.8,31480
2023-02-10,"Sipes, Harber and Lynch",S-1010193,UCOME,846.4,28580
2023-02-10,Yellowstone,S-1010204,Used cooking oil (UCO),1164.8,33120
2023-02-10,Yellowstone,S-1010206,Used cooking oil (UCO),97.6,32980
2023-02-10,Yellowstone,S-1010207,Used cooking oil (UCO),889.6,32300
2023-02-10,"Treutel, Pouros and Murphy",Ref-1022184,Sunflower oil,32,29720
2023-02-10,"Treutel, Pouros and Murphy",Ref-1022190,Sunflower oil,891.2,29300
2023-02-10,"Treutel, Pouros and Murphy",Ref-1022201,Sunflower oil,508.8,24840
2023-02-10,"Treutel, Pouros and Murphy",Ref-1022202,Sunflower oil,379.2,23640
2023-02-10,"Treutel, Pouros and Murphy",Ref-1022203,Sunflower oil,51.2,28600
2023-02-10,"Treutel, Pouros and Murphy",Ref-1022205,Sunflower oil,1243.2,24540
2023-02-10,"Treutel, Pouros and Murphy",Ref-1022207,Sunflower oil,142.4,28160
2023-02-09,"Treutel, Pouros and Murphy",Ref-1022183,Sunflower oil,1057.6,30380
2023-02-09,"Treutel, Pouros and Murphy",Ref-1022188,Sunflower oil,76.8,28120
2023-02-09,"Treutel, Pouros and Murphy",Ref-1022189,Sunflower oil,27.2,28820
2023-02-09,"Treutel, Pouros and Murphy",Ref-1022192,Sunflower oil,819.2,24060
2023-02-09,"Treutel, Pouros and Murphy",Ref-1022196,Sunflower oil,123.2,24200
2023-02-09,"Treutel, Pouros and Murphy",Ref-1022197,Sunflower oil,134.4,24320
2023-02-09,"Treutel, Pouros and Murphy",Ref-1022198,Sunflower oil,345.6,28220
2023-02-09,"Treutel, Pouros and Murphy",Ref-1022200,Sunflower oil,134.4,24000
2023-02-09,Ledner and Lehner,Ref-1022477,Sunflower oil,1158.4,27200
2023-02-09,Buckridge Inc,Ref-1022623,Used cooking oil (UCO),144,22060
2023-02-09,Buckridge Inc,Ref-1022625,Used cooking oil (UCO),740.8,22260
2023-02-09,Buckridge Inc,Ref-1022626,Used cooking oil (UCO),1433.6,21960
2023-02-09,Buckridge Inc,Ref-1022627,Used cooking oil (UCO),104,22320
2023-02-09,Buckridge Inc,Ref-1022628,Used cooking oil (UCO),84.8,22020
2023-02-09,Buckridge Inc,Ref-1022629,Used cooking oil (UCO),49.6,21930
2023-02-09,"Sipes, Harber and Lynch",S-1010176,UCOME,136,31540
2023-02-09,"Sipes, Harber and Lynch",S-1010185,UCOME,326.4,31460
2023-02-09,"Sipes, Harber and Lynch",S-1010192,UCOME,107.2,28080
2023-02-09,Yellowstone,S-1010205,Used cooking oil (UCO),131.2,32920
2023-02-09,"Sipes, Harber and Lynch",S-1008075,UCOME,955.2,31880
2023-02-09,"Sipes, Harber and Lynch",S-1008076,UCOME,172.8,32060
2023-02-08,"Sipes, Harber and Lynch",S-1008072,UCOME,849.6,32020
2023-02-08,"Sipes, Harber and Lynch",S-1008073,UCOME,35.2,31940
2023-02-08,"Sipes, Harber and Lynch",S-1008074,UCOME,102.4,32040
2023-02-08,Yellowstone,S-1010096,Used cooking oil (UCO),72,8000
2023-02-08,Jones-Jenkins,S-1010174,UCOME,64,31500
2023-02-08,Jones-Jenkins,S-1010184,UCOME,470.4,31580
2023-02-08,Jones-Jenkins,S-1010196,UCOME,937.6,28080
2023-02-08,Yellowstone,S-1010203,Used cooking oil (UCO),91.2,32560
2023-02-08,Yellowstone,S-1010210,Used cooking oil (UCO),961.6,31100
2023-02-08,Yellowstone,S-1010211,Used cooking oil (UCO),17.6,31600
2023-02-08,"Treutel, Pouros and Murphy",Ref-1022186,Sunflower oil,76.8,29180
2023-02-08,"Treutel, Pouros and Murphy",Ref-1022187,Sunflower oil,1068.8,28540
2023-02-08,"Treutel, Pouros and Murphy",Ref-1022194,Sunflower oil,65.6,29000
2023-02-08,"Treutel, Pouros and Murphy",Ref-1022195,Sunflower oil,604.8,24540
2023-02-08,Ledner and Lehner,Ref-1022476,Sunflower oil,142.4,30180
2023-02-07,"Treutel, Pouros and Murphy",Ref-1022181,Sunflower oil,91.2,27640
2023-02-07,"Treutel, Pouros and Murphy",Ref-1022182,Sunflower oil,67.2,29600
2023-02-07,"Treutel, Pouros and Murphy",Ref-1022185,Sunflower oil,126.4,28720
2023-02-07,"Treutel, Pouros and Murphy",Ref-1022193,Sunflower oil,118.4,28600
2023-02-07,"Treutel, Pouros and Murphy",Ref-1022199,Sunflower oil,56,28580
2023-02-07,"Treutel, Pouros and Murphy",Ref-1022204,Sunflower oil,588.8,27380
2023-02-07,"Treutel, Pouros and Murphy",Ref-1022206,Sunflower oil,568,28680
2023-02-07,Ledner and Lehner,Ref-1022451,Sunflower oil,59.2,26040
2023-02-07,Ledner and Lehner,Ref-1022452,Sunflower oil,1385.6,29820
2023-02-07,Ledner and Lehner,Ref-1022475,Sunflower oil,128,27180
2023-02-07,Ledner and Lehner,Ref-1022478,Sunflower oil,1364.8,11460
2023-02-07,Yellowstone,S-1010095,Used cooking oil (UCO),129.6,3000
2023-02-07,Jones-Jenkins,S-1010172,UCOME,132.8,31540
2023-02-07,Jones-Jenkins,S-1010173,UCOME,72,31560
2023-02-07,Jones-Jenkins,S-1010182,UCOME,19.2,31540
2023-02-07,Jones-Jenkins,S-1010183,UCOME,928,31460
2023-02-07,Jones-Jenkins,S-1010194,UCOME,1412.8,28060
2023-02-07,Jones-Jenkins,S-1010195,UCOME,768,28260
2023-02-07,Yellowstone,S-1010200,Used cooking oil (UCO),856,32040
2023-02-07,Yellowstone,S-1010202,Used cooking oil (UCO),38.4,32840
2023-02-07,Yellowstone,S-1010208,Used cooking oil (UCO),91.2,30840
2023-02-07,Yellowstone,S-1010209,Used cooking oil (UCO),820.8,31120
2023-02-07,"Sipes, Harber and Lynch",S-1008070,UCOME,156.8,32000
2023-02-07,"Sipes, Harber and Lynch",S-1008071,UCOME,598.4,31980
2023-02-06,Jones-Jenkins,S-1010170,UCOME,118.4,31560
2023-02-06,Jones-Jenkins,S-1010171,UCOME,110.4,31560
2023-02-06,Jones-Jenkins,S-1010180,UCOME,752,31460
2023-02-06,Jones-Jenkins,S-1010181,UCOME,340.8,31480
2023-02-06,Jones-Jenkins,S-1010190,UCOME,660.8,28340
2023-02-06,Jones-Jenkins,S-1010191,UCOME,584,28320
2023-02-06,Yellowstone,S-1010201,Used cooking oil (UCO),81.6,32100
2023-02-06,"Treutel, Pouros and Murphy",Ref-1022157,Sunflower oil,1318.4,28080
2023-02-06,"Treutel, Pouros and Murphy",Ref-1022158,Sunflower oil,1360,27760
2023-02-06,"Treutel, Pouros and Murphy",Ref-1022178,Sunflower oil,198.4,28600
2023-02-06,"Treutel, Pouros and Murphy",Ref-1022179,Sunflower oil,1385.6,29020
2023-02-06,"Treutel, Pouros and Murphy",Ref-1022180,Sunflower oil,1302.4,28540
2023-02-06,"Treutel, Pouros and Murphy",Ref-1022191,Sunflower oil,112,24440
2023-02-06,Ledner and Lehner,Ref-1022474,Sunflower oil,1054.4,27180
2023-02-03,"Treutel, Pouros and Murphy",Ref-1022146,Sunflower oil,44.8,25460
2023-02-03,"Treutel, Pouros and Murphy",Ref-1022155,Sunflower oil,19.2,28800
2023-02-03,"Treutel, Pouros and Murphy",Ref-1022156,Sunflower oil,142.4,29180
2023-02-03,"Treutel, Pouros and Murphy",Ref-1022161,Sunflower oil,950.4,24360
2023-02-03,"Treutel, Pouros and Murphy",Ref-1022162,Sunflower oil,57.6,24500
2023-02-03,"Treutel, Pouros and Murphy",Ref-1022166,Sunflower oil,126.4,29840
2023-02-03,"Treutel, Pouros and Murphy",Ref-1022172,Sunflower oil,396.8,29920
2023-02-03,"Treutel, Pouros and Murphy",Ref-1022177,Sunflower oil,612.8,28340
2023-02-03,Copperfield oil,Ref-1022400,Used cooking oil (UCO),948.8,31100
2023-02-03,Copperfield oil,Ref-1022402,Used cooking oil (UCO),1438.4,31580
2023-02-03,Ledner and Lehner,Ref-1022473,Sunflower oil,1094.4,30160
2023-02-03,Ledner and Lehner,Ref-1020139,Sunflower oil,1168,25400
2023-02-03,Jones-Jenkins,S-1010160,UCOME,707.2,28060
2023-02-03,Jones-Jenkins,S-1010161,UCOME,723.2,28040
2023-02-03,Jones-Jenkins,S-1010168,UCOME,43.2,31540
2023-02-03,Jones-Jenkins,S-1010169,UCOME,140.8,31520
2023-02-02,Jones-Jenkins,S-1010149,UCOME,88,31560
2023-02-02,Jones-Jenkins,S-1010150,UCOME,62.4,31460
2023-02-02,Jones-Jenkins,S-1010158,UCOME,94.4,28020
2023-02-02,Jones-Jenkins,S-1010159,UCOME,43.2,28020
2023-02-02,Jones-Jenkins,S-1010166,UCOME,1329.6,31460
2023-02-02,Jones-Jenkins,S-1010167,UCOME,440,31460
2023-02-02,Jones-Jenkins,S-1009828,UCOME,102.4,30940
2023-02-02,Jones-Jenkins,S-1009831,UCOME,86.4,30960
2023-02-02,Jones-Jenkins,S-1009833,UCOME,988.8,30820
2023-02-02,"Treutel, Pouros and Murphy",Ref-1022145,Sunflower oil,40,25040
2023-02-02,"Treutel, Pouros and Murphy",Ref-1022154,Sunflower oil,788.8,29200
2023-02-02,"Treutel, Pouros and Murphy",Ref-1022159,Sunflower oil,94.4,24920
2023-02-02,"Treutel, Pouros and Murphy",Ref-1022163,Sunflower oil,1294.4,25040
2023-02-02,"Treutel, Pouros and Murphy",Ref-1022165,Sunflower oil,142.4,29300
2023-02-02,"Treutel, Pouros and Murphy",Ref-1022167,Sunflower oil,665.6,23120
2023-02-02,"Treutel, Pouros and Murphy",Ref-1022176,Sunflower oil,1555.2,28500
2023-02-02,Copperfield oil,Ref-1022401,Used cooking oil (UCO),142.4,33180
2023-02-02,Ledner and Lehner,Ref-1022470,Sunflower oil,132.8,27200
2023-02-02,"Stroman, Swift and Rath",Ref-1021017,Used cooking oil (UCO),100.8,30240
2023-02-01,Jones-Jenkins,S-1009821,UCOME,248,31960
2023-02-01,Jones-Jenkins,S-1009822,UCOME,41.6,32040
2023-02-01,Jones-Jenkins,S-1009823,UCOME,81.6,31840
2023-02-01,Jones-Jenkins,S-1009824,UCOME,241.6,32040
2023-02-01,Jones-Jenkins,S-1009825,UCOME,68.8,31900
2023-02-01,Jones-Jenkins,S-1009826,UCOME,1131.2,32040
2023-02-01,Jones-Jenkins,S-1009827,UCOME,33.6,30940
2023-02-01,Jones-Jenkins,S-1009829,UCOME,60.8,32000
2023-02-01,Jones-Jenkins,S-1009830,UCOME,1518.4,31950
2023-02-01,Yellowstone,S-1010094,Used cooking oil (UCO),153.6,24000
2023-02-01,Buckridge Inc,Ref-1022536,Used cooking oil (UCO),30.4,22080
2023-02-01,Buckridge Inc,Ref-1022537,Used cooking oil (UCO),129.6,22100
2023-02-01,Buckridge Inc,Ref-1022538,Used cooking oil (UCO),526.4,22100
2023-02-01,Buckridge Inc,Ref-1022539,Used cooking oil (UCO),1300.8,22220
2023-02-01,Buckridge Inc,Ref-1022540,Used cooking oil (UCO),411.2,22920
2023-02-01,Buckridge Inc,Ref-1022541,Used cooking oil (UCO),897.6,22840
2023-02-01,Jones-Jenkins,S-1010146,UCOME,1276.8,31540
2023-02-01,Jones-Jenkins,S-1010147,UCOME,798.4,31540
2023-02-01,Jones-Jenkins,S-1010148,UCOME,955.2,31540
2023-02-01,Jones-Jenkins,S-1010156,UCOME,1331.2,28060
2023-02-01,Jones-Jenkins,S-1010157,UCOME,91.2,27920
2023-02-01,Yellowstone,S-1010214,Used cooking oil (UCO),593.6,31200
2023-02-01,Yellowstone,S-1010215,Used cooking oil (UCO),1214.4,31440
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022144,Sunflower oil,1483.2,26000
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022148,Sunflower oil,619.2,27980
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022149,Sunflower oil,1580.8,28980
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022151,Sunflower oil,134.4,27500
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022152,Sunflower oil,124.8,28540
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022153,Sunflower oil,1409.6,29360
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022160,Sunflower oil,220.8,24780
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022168,Sunflower oil,70.4,25100
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022169,Sunflower oil,1584,23940
2023-02-01,"Treutel, Pouros and Murphy",Ref-1022175,Sunflower oil,212.8,28040
2023-02-01,Copperfield oil,Ref-1022399,Used cooking oil (UCO),307.2,31460
2023-02-01,Ledner and Lehner,Ref-1022469,Sunflower oil,78.4,28940
2023-02-01,Ledner and Lehner,Ref-1022471,Sunflower oil,1004.8,28200
2023-02-01,Ledner and Lehner,Ref-1022472,Sunflower oil,851.2,30160
2023-01-31,"Treutel, Pouros and Murphy",Ref-1022143,Sunflower oil,27.2,25220
2023-01-31,"Treutel, Pouros and Murphy",Ref-1022164,Sunflower oil,971.2,30380
2023-01-31,"Treutel, Pouros and Murphy",Ref-1022171,Sunflower oil,729.6,29840
2023-01-31,"Treutel, Pouros and Murphy",Ref-1022173,Sunflower oil,697.6,27780
2023-01-31,"Treutel, Pouros and Murphy",Ref-1022174,Sunflower oil,763.2,28640
2023-01-31,Copperfield oil,Ref-1022397,Used cooking oil (UCO),36.8,32020
2023-01-31,Copperfield oil,Ref-1022398,Used cooking oil (UCO),1091.2,34960
2023-01-31,Ledner and Lehner,Ref-1022449,Sunflower oil,107.2,29080
2023-01-31,Ledner and Lehner,Ref-1022450,Sunflower oil,403.2,27460
2023-01-31,Jones-Jenkins,S-1009816,UCOME,803.2,31960
2023-01-31,Jones-Jenkins,S-1009817,UCOME,236.8,31880
2023-01-31,Jones-Jenkins,S-1009818,UCOME,1155.2,32060
2023-01-31,Jones-Jenkins,S-1009819,UCOME,1363.2,32020
2023-01-31,Jones-Jenkins,S-1009820,UCOME,401.6,32080
2023-01-31,Jones-Jenkins,S-1010144,UCOME,523.2,31560
2023-01-31,Jones-Jenkins,S-1010145,UCOME,412.8,31560
2023-01-31,Jones-Jenkins,S-1010154,UCOME,740.8,27960
2023-01-31,Jones-Jenkins,S-1010155,UCOME,1268.8,27960
2023-01-31,Jones-Jenkins,S-1010164,UCOME,46.4,31520
2023-01-31,Jones-Jenkins,S-1010165,UCOME,984,31540
2023-01-31,Yellowstone,S-1010212,Used cooking oil (UCO),124.8,31300
2023-01-31,Yellowstone,S-1010213,Used cooking oil (UCO),83.2,31500
2023-01-30,Yellowstone,S-1010093,Used cooking oil (UCO),814.4,5000
2023-01-30,"Stroman, Swift and Rath",Ref-1022664,Used cooking oil (UCO),1025.6,31300
2023-01-30,Jones-Jenkins,S-1010142,UCOME,134.4,31560
2023-01-30,Jones-Jenkins,S-1010143,UCOME,76.8,31560
2023-01-30,Jones-Jenkins,S-1010152,UCOME,787.2,28020
2023-01-30,Jones-Jenkins,S-1010153,UCOME,36.8,28060
2023-01-30,Jones-Jenkins,S-1010162,UCOME,132.8,31560
2023-01-30,Jones-Jenkins,S-1010163,UCOME,46.4,31460
2023-01-30,"Treutel, Pouros and Murphy",Ref-1022084,Sunflower oil,86.4,25220
2023-01-30,"Treutel, Pouros and Murphy",Ref-1022100,Sunflower oil,92.8,28500
2023-01-30,"Treutel, Pouros and Murphy",Ref-1022141,Sunflower oil,113.6,28580
2023-01-30,"Treutel, Pouros and Murphy",Ref-1022142,Sunflower oil,451.2,23900
2023-01-30,"Treutel, Pouros and Murphy",Ref-1022147,Sunflower oil,315.2,28020
2023-01-30,"Treutel, Pouros and Murphy",Ref-1022150,Sunflower oil,1566.4,28100
2023-01-30,"Treutel, Pouros and Murphy",Ref-1022170,Sunflower oil,806.4,29100
2023-01-30,Copperfield oil,Ref-1022395,Used cooking oil (UCO),1259.2,33160
2023-01-30,Copperfield oil,Ref-1022396,Used cooking oil (UCO),33.6,31260
2023-01-30,Ledner and Lehner,Ref-1022467,Sunflower oil,105.6,14920
2023-01-30,Ledner and Lehner,Ref-1022468,Sunflower oil,134.4,30180
2023-01-30,"Stroman, Swift and Rath",Ref-1021018,Used cooking oil (UCO),916.8,29820
2023-01-30,"Stroman, Swift and Rath",Ref-1021042,Used cooking oil (UCO),558.4,28400
2023-01-30,Jones-Jenkins,S-1009814,UCOME,100.8,32040
2023-01-30,Jones-Jenkins,S-1009815,UCOME,75.2,32000
2023-01-27,Buckridge Inc,Ref-1022542,Used cooking oil (UCO),24,22180
2023-01-27,Buckridge Inc,Ref-1022543,Used cooking oil (UCO),132.8,22180
2023-01-27,Buckridge Inc,Ref-1022544,Used cooking oil (UCO),627.2,22080
2023-01-27,Buckridge Inc,Ref-1022545,Used cooking oil (UCO),51.2,23080
2023-01-27,Buckridge Inc,Ref-1022546,Used cooking oil (UCO),284.8,22720
2023-01-27,Buckridge Inc,Ref-1022547,Used cooking oil (UCO),777.6,22200
2023-01-27,Jones-Jenkins,S-1010111,UCOME,49.6,28000
2023-01-27,Jones-Jenkins,S-1010112,UCOME,219.2,27940
2023-01-27,Jones-Jenkins,S-1010121,UCOME,347.2,31540
2023-01-27,Jones-Jenkins,S-1010129,UCOME,1390.4,31540
2023-01-27,Jones-Jenkins,S-1010130,UCOME,57.6,31500
2023-01-27,Yellowstone,S-1010138,Used cooking oil (UCO),320,32820
2023-01-27,Yellowstone,S-1010140,Used cooking oil (UCO),25.6,33860
2023-01-27,Yellowstone,S-1010141,Used cooking oil (UCO),1430.4,33520
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022065,Sunflower oil,44.8,29000
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022067,Sunflower oil,57.6,30140
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022072,Sunflower oil,860.8,23460
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022074,Sunflower oil,283.2,26580
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022077,Sunflower oil,116.8,24800
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022079,Sunflower oil,1056,25040
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022082,Sunflower oil,403.2,28560
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022093,Sunflower oil,89.6,29920
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022098,Sunflower oil,121.6,28480
2023-01-27,"Treutel, Pouros and Murphy",Ref-1022099,Sunflower oil,824,28740
2023-01-27,Ledner and Lehner,Ref-1022466,Sunflower oil,60.8,30180
2023-01-27,Ledner and Lehner,Ref-1020138,Sunflower oil,166.4,23140
2023-01-27,Jones-Jenkins,S-1009810,UCOME,1305.6,31780
2023-01-27,Jones-Jenkins,S-1009811,UCOME,1337.6,31980
2023-01-27,Jones-Jenkins,S-1009812,UCOME,104,30880
2023-01-27,Jones-Jenkins,S-1009813,UCOME,392,30880
2023-01-26,Jones-Jenkins,S-1009804,UCOME,65.6,32040
2023-01-26,Jones-Jenkins,S-1009806,UCOME,702.4,32000
2023-01-26,Jones-Jenkins,S-1009807,UCOME,649.6,31000
2023-01-26,Jones-Jenkins,S-1009808,UCOME,1238.4,30960
2023-01-26,Jones-Jenkins,S-1009809,UCOME,129.6,31920
2023-01-26,Jones-Jenkins,S-1010109,UCOME,99.2,28000
2023-01-26,Jones-Jenkins,S-1010110,UCOME,129.6,28060
2023-01-26,Jones-Jenkins,S-1010119,UCOME,43.2,31520
2023-01-26,Jones-Jenkins,S-1010120,UCOME,1096,31560
2023-01-26,Jones-Jenkins,S-1010127,UCOME,851.2,31560
2023-01-26,Jones-Jenkins,S-1010128,UCOME,94.4,31560
2023-01-26,Yellowstone,S-1010139,Used cooking oil (UCO),44.8,33300
2023-01-26,"Treutel, Pouros and Murphy",Ref-1022064,Sunflower oil,41.6,30120
2023-01-26,"Treutel, Pouros and Murphy",Ref-1022071,Sunflower oil,923.2,24040
2023-01-26,"Treutel, Pouros and Murphy",Ref-1022073,Sunflower oil,94.4,28040
2023-01-26,"Treutel, Pouros and Murphy",Ref-1022076,Sunflower oil,84.8,24640
2023-01-26,"Treutel, Pouros and Murphy",Ref-1022081,Sunflower oil,144,29400
2023-01-26,"Treutel, Pouros and Murphy",Ref-1022083,Sunflower oil,108.8,24080
